path,label,class_name
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000032.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000040.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000048.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000056.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000064.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000072.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000080.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000088.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000096.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000104.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000112.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000120.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000128.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000136.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000144.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000152.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000160.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000168.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000176.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__b__f000184.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000000.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000010.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000020.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000030.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000040.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000050.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000060.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000070.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000080.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000090.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000100.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000110.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_output_video_20260226_183434_edit__f000120.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000000.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000010.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000020.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000030.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000040.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000050.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000060.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000070.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000080.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000090.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000100.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000110.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__output_video_20260226_183434_edit__f000120.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000000.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000008.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000016.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000024.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000032.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000040.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000048.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000056.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000064.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000072.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000080.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000088.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000096.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000104.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000112.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000120.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000128.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000136.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000144.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000152.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000160.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000168.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000176.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Demonstrates_Math_On_Blackboard__f000184.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000000.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000008.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000016.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000024.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000032.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000040.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000048.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000056.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000064.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000072.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000080.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000088.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000096.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000104.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000112.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000120.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000128.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000136.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000144.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000152.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000160.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000168.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000176.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writes_On_Blackboard_Video__f000184.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000000.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000008.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000016.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000024.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000032.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000040.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000048.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000056.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000064.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000072.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000080.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000088.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000096.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000104.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000112.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000120.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000128.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000136.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000144.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000152.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000160.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000168.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000176.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__Teacher_Writing_on_Blackboard_Video__f000184.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__video_20260226_183434_edit__f000000.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__video_20260226_183434_edit__f000010.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__video_20260226_183434_edit__f000020.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__video_20260226_183434_edit__f000030.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__video_20260226_183434_edit__f000040.jpg,0,boardonly
C:\Users\LENOVO\Desktop\AISHWARYA_PJ -1MS23CS017\sem06\miniproject\teachingmodes\train_frames\2026-03-18_16-47-25\boardonly\boardonly__video_20260226_183434_edit__f000050.jpg,0,boardonly
